6BFRP1;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=138655;aktualni=1;poc_obdobi=1264";;;
6BINF1;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=139158;aktualni=1;poc_obdobi=1264";;;
6BKDR1;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=138660;aktualni=1;poc_obdobi=1264";;;
6BMAK1;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=138662;aktualni=1;poc_obdobi=1264";;;
6BMAK1E;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=151096;aktualni=1;poc_obdobi=1264";;;
6BMLZ1;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=138667;aktualni=1;poc_obdobi=1264";;;
6BMVS1;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=138675;aktualni=1;poc_obdobi=1264";;;
6BMUC1;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=138674;aktualni=1;poc_obdobi=1264";;;
6BMKO1;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=138666;aktualni=1;poc_obdobi=1264";;;
6BMRE1;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=138672;aktualni=1;poc_obdobi=1264";;;
6BMMA1;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=138668;aktualni=1;poc_obdobi=1264";;;
6BMIK1;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=138665;aktualni=1;poc_obdobi=1264";;;
6BOPA1;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=138677;aktualni=1;poc_obdobi=1264";;;
6BPIS1;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=139159;aktualni=1;poc_obdobi=1264";;;
6BPRA1;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=138679;aktualni=1;poc_obdobi=1264";;;
6BPRB1;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=138680;aktualni=1;poc_obdobi=1264";;;
6BMPR1;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=138671;aktualni=1;poc_obdobi=1264";;;
6BPSY1;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=138682;aktualni=1;poc_obdobi=1264";;;
6BSOC1;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=138683;aktualni=1;poc_obdobi=1264";;;
6BSTD1;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=138684;aktualni=1;poc_obdobi=1264";;;
6BUMA1;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=138686;aktualni=1;poc_obdobi=1264";;;
6BUMA1E;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=151098;aktualni=1;poc_obdobi=1264";;;
6BVFI1;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=138687;aktualni=1;poc_obdobi=1264";;;
6BZDA1;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=138701;aktualni=1;poc_obdobi=1264";;;
6BZFU1;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=138702;aktualni=1;poc_obdobi=1264";;;
6BZAM1;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=138700;aktualni=1;poc_obdobi=1264";;;
6BZST1;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=138703;aktualni=1;poc_obdobi=1264";;;
